85696,-4.19,-29.14,6.29,85696,2.7,262.690995,-37.29574016,-0.23
35264,-10.57,7,2.98,35264,2.71,109.285684,-37.09748689,1.65
97278,15.72,-3.08,7.08,97278,2.72,296.5648757,10.61326869,1.44
89931,29.96,-26.38,10.67,89931,2.72,275.2484234,-29.82803914,1.35
80331,-16.98,56.68,37.18,80331,2.73,245.9979452,61.51407536,0.84
79593,-45.83,-142.91,19.16,79593,2.73,243.586526,-3.69397562,1.82
61941,-616.66,60.66,84.53,61941,2.74,190.4166756,-1.44952231,0.43
52419,-18.87,12.06,7.43,52419,2.74,160.739278,-64.39447937,-0.24
26241,2.27,-0.62,2.46,26241,2.75,83.85825475,-5.90989984,-0.22
65109,-340.76,-87.98,55.64,65109,2.75,200.1502732,-36.71208109,0.02
72622,-105.69,-69,42.25,72622,2.75,222.7199054,-16.04161047,0.16
86742,-40.67,158.8,39.78,86742,2.76,265.8682371,4.56691684,1.1
84345,-6.71,32.78,8.53,84345,2.78,258.6619269,14.39025314,1.13
23875,-83.39,-75.44,36.71,23875,2.78,76.96264146,-5.08626282,0.16
80816,-98.43,-14.49,22.07,80816,2.78,247.555257,21.4896485,0.94
85670,-15.59,11.57,9.02,85670,2.79,262.6082371,52.30135901,0.93
59747,-36.68,-10.72,8.96,59747,2.79,183.7864873,-58.74890179,-0.25
76297,-16.05,-25.52,5.75,76297,2.8,233.7852516,-41.16669497,-0.22
81693,-462.58,345.05,92.63,81693,2.81,250.3228213,31.60188695,0.7
25606,-5.03,-85.92,20.49,25606,2.81,82.06135971,-20.75923214,0.86
2021,2220.12,324.37,133.78,2021,2.82,6.41334183,-77.25503511,0.68
81266,-8.59,-22.5,7.59,81266,2.82,248.9706642,-28.21596156,-0.24
90496,-44.81,-186.29,42.2,90496,2.82,276.9927896,-25.42124732,1.04
1067,4.7,-8.24,9.79,1067,2.83,3.30895828,15.18361593,-0.22
77952,-188.45,-401.92,81.24,77952,2.83,238.7867001,-63.42974973,0.36
39757,-83.29,46.38,51.99,39757,2.83,121.886259,-24.30443677,0.42
85258,-8.23,-24.71,5.41,85258,2.84,261.3249883,-55.52982397,1.5
85792,-31.27,-67.15,13.46,85792,2.84,262.9605066,-49.87598159,-0.15
18246,4.41,-9.15,3.32,18246,2.84,58.53299363,31.88365776,0.18
63608,-275.05,19.96,31.9,63608,2.85,195.5448356,10.95910186,0.83
107556,263.26,-296.23,84.58,107556,2.85,326.759522,-16.12656595,0.35
17702,19.35,-43.11,8.87,17702,2.85,56.87110065,24.10524193,-0.01
9236,262.54,26.88,45.74,9236,2.86,29.69113269,-61.56992444,0.34
97165,43.22,48.44,19.07,97165,2.86,296.2435088,45.13069195,-0.02
110130,-71.48,-38.15,16.42,110130,2.87,334.6257426,-60.25949486,1.37
30343,56.84,-108.79,14.07,30343,2.87,95.73996302,22.51385027,2.3
74946,-66.48,-32,17.85,74946,2.87,229.7278701,-68.67946723,0.04
94141,-1.17,-36.83,7.41,94141,2.88,287.440974,-21.02352534,0.44
13847,-53.53,25.71,20.22,13847,2.88,44.5654818,-40.30473491,0.17
36188,-50.28,-38.45,19.16,36188,2.89,111.7878012,8.28940893,-0.07
63125,-233.43,54.98,29.6,63125,2.89,194.0076705,38.31824617,-0.13
78265,-12,-25.71,7.1,78265,2.89,239.7130028,-26.1140428,-0.18
106278,22.79,-6.7,5.33,106278,2.9,322.8896695,-5.57115593,0.82
80112,-10.03,-18.03,4.44,80112,2.9,245.2971772,-25.59275259,0.31
18532,12.61,-24.06,6.06,18532,2.9,59.46342138,40.01027315,-0.19
14328,0.5,-4.19,12.72,14328,2.91,46.19912598,53.50645031,0.77
